ID транзакции;Категория;Сумма покупки;Кешбэк
-26493942_7922843;Развлечения;1607,53;192,9
-26493942_7922917;Развлечения;3072;153,6
-26493942_7922994;Развлечения;1841,13;36,82
-26493942_7923086;Развлечения;1672,27;33,45
-26493942_7923135;Развлечения;1584,73;31,69
-26493942_7923170;Развлечения;1372,6;68,63
-26493942_7923231;Развлечения;1556,13;31,12
-26493942_7923273;Развлечения;1881,07;37,62
-26493942_7923332;Развлечения;1607,33;192,88
-26493942_7923378;Развлечения;1104,33;132,52
-26493942_7923443;Развлечения;1356,8;67,84
-26493942_7923494;Развлечения;1371;27,42
-26493942_7923538;Развлечения;1242,53;149,1
-26493942_7923588;Развлечения;1445,4;28,91
-26493942_7923633;Развлечения;1381,47;165,78
-26493942_7923671;Развлечения;1183,67;142,04
-26493942_7923702;Развлечения;1282,47;89,77
-26493942_7923714;Развлечения;1888,47;94,42
-26493942_7923768;Развлечения;1318,4;26,37
-26493942_7923826;Развлечения;13748,33;1649,8
-26493942_7923828;Развлечения;1367;27,34
-26493942_7923891;Развлечения;1846,87;92,34
-26493942_7923910;Развлечения;1056,27;21,13
-26493942_7923952;Развлечения;1153,8;138,46
-26493942_7923970;Развлечения;998,73;19,97
-26493942_7924003;Развлечения;1588,07;190,57
-26493942_7924054;Развлечения;1505,87;180,7
-26493942_7924061;Развлечения;1885,13;37,7
-26493942_7924107;Развлечения;1640,67;82,03
-26493942_7924204;Развлечения;3004,67;60,09
-26493942_7924279;Развлечения;1851,27;222,15
-26493942_7924316;Развлечения;1689,73;202,77
-26493942_7924377;Развлечения;1504,27;30,09
-26493942_7924417;Развлечения;1023,73;122,85
-26493942_7924472;Развлечения;1480,2;29,6
-26493942_7924540;Развлечения;1652,87;198,34
-26493942_7924617;Развлечения;1399,87;28
-26493942_7924680;Развлечения;8107,8;972,94
-26493942_7924727;Развлечения;1486,93;29,74
-26493942_7924740;Развлечения;1255,07;150,61
-26493942_7924792;Развлечения;1089;21,78
-26493942_7924810;Развлечения;1395,47;167,46
-26493942_7924841;Развлечения;1413,33;28,27
-26493942_7924856;Развлечения;8235,73;576,5
-26493942_7924858;Развлечения;1960,93;235,31
-26493942_7924892;Развлечения;971,33;116,56
-26493942_7924940;Развлечения;1229,2;147,5
-26493942_7924946;Развлечения;1439,67;172,76
-26493942_7924994;Развлечения;1070,93;21,42
-26493942_7925014;Развлечения;1765;211,8
-26493942_7925043;Развлечения;1265,73;63,29
-26493942_7925089;Развлечения;1521,33;30,43
-26493942_7925131;Развлечения;1531,47;30,63
-26493942_7925158;Развлечения;1341,73;161,01
-26493942_7925182;Развлечения;2295,47;114,77
-26493942_7925228;Развлечения;1024,4;20,49
-26493942_7925253;Развлечения;1313,53;26,27
-26493942_7925262;Развлечения;1956,33;97,82
-26493942_7925333;Развлечения;1675;33,5
-26493942_7925361;Развлечения;1561,33;187,36
-26493942_7925408;Развлечения;2016,93;242,03
-26493942_7925448;Развлечения;7251,07;870,13
-26493942_7925463;Развлечения;1114,87;133,78
-26493942_7925535;Развлечения;911;18,22
-26493942_7925568;Развлечения;1281,8;153,82
-26493942_7925602;Развлечения;2545,13;50,9
-26493942_7925634;Развлечения;1460,73;29,21
-26493942_7925685;Развлечения;1055,07;126,61
-26493942_7925773;Развлечения;652,33;13,05
-26493942_7925819;Развлечения;1465,47;29,31
-26493942_7925841;Развлечения;1243,33;149,2
-26493942_7925866;Развлечения;1000,2;120,02
-26493942_7925896;Развлечения;958,2;114,98
-26493942_7925906;Развлечения;1095,8;21,92
-26493942_7925945;Развлечения;1198,33;59,92
-26493942_7925953;Развлечения;1470;29,4
-26493942_7925987;Развлечения;1978,53;39,57
-26493942_7926008;Развлечения;2461,13;49,22
-26493942_7926046;Развлечения;1748,8;209,86
-26493942_7926092;Развлечения;1608,47;80,42
-26493942_7926136;Развлечения;2302,4;276,29
-26493942_7926185;Развлечения;3082,2;369,86
-26493942_7926247;Развлечения;1239,2;61,96
-26493942_7926298;Развлечения;970,33;48,52
-26493942_7926347;Развлечения;1794,87;215,38
-26493942_7926376;Развлечения;1065,6;127,87
-26493942_7926423;Развлечения;1406,8;168,82
-26493942_7926481;Развлечения;1053,8;126,46
-26493942_7926497;Развлечения;1647,93;197,75
-26493942_7926533;Развлечения;882,27;105,87
-26493942_7926558;Развлечения;1513,93;30,28
-26493942_7926592;Развлечения;14592,8;1751,14
-26493942_7926646;Развлечения;1811,87;90,59
-26493942_7926704;Развлечения;1288,67;154,64
-26493942_7926760;Развлечения;1170,8;23,42
-26493942_7926801;Развлечения;1263,73;25,27
-26493942_7926837;Развлечения;1506,4;180,77
-26493942_7926920;Развлечения;1181,4;23,63
-26493942_7926944;Развлечения;1035;124,2
-26493942_7926981;Развлечения;1218,13;60,91
-26493942_7927109;Развлечения;1253;150,36
-26493942_7927171;Развлечения;867,93;17,36
-26493942_7927237;Развлечения;1393,47;167,22
-26493942_7927269;Развлечения;1081;21,62
-26493942_7927285;Развлечения;1114,33;133,72
-26493942_7927309;Развлечения;1759,8;35,2
-26493942_7927372;Развлечения;2457,4;294,89
-26493942_7927416;Развлечения;1127,8;22,56
-26493942_7927446;Развлечения;1057;126,84
-26493942_7927475;Развлечения;1396,47;167,58
-26493942_7927509;Развлечения;1277;89,39
-26493942_7927537;Развлечения;648,2;32,41
-26493942_7927576;Развлечения;1659,33;199,12
-26493942_7927598;Развлечения;1551,6;186,19
-26493942_7927618;Развлечения;1334,07;160,09
-26493942_7927663;Развлечения;1795,27;215,43
-26493942_7927694;Развлечения;1341,8;93,93
-26493942_7927697;Развлечения;1204,53;24,09
-26493942_7927759;Развлечения;1769,27;88,46
-26493942_7927822;Развлечения;1183;23,66
-26493942_7927839;Развлечения;1467,27;176,07
-26493942_7927916;Развлечения;900,07;108,01
-26493942_7927984;Развлечения;930,4;18,61
-26493942_7928040;Развлечения;2260,67;45,21
-26493942_7928060;Развлечения;1206,13;24,12
-26493942_7928111;Развлечения;1419;28,38
-26493942_7928160;Развлечения;8258,4;991,01
-26493942_7928204;Развлечения;1484,53;178,14
-26493942_7928258;Развлечения;1446,13;28,92
-26493942_7928317;Развлечения;1519,33;182,32
-26493942_7928379;Развлечения;748,2;89,78
-26493942_7928417;Развлечения;1531,47;76,57
-26493942_7928434;Развлечения;1576,47;189,18
-26493942_7928463;Развлечения;1463,4;175,61
-26493942_7928545;Развлечения;1816,2;36,32
-26493942_7928602;Развлечения;1641,6;196,99
-26493942_7928679;Развлечения;1415,27;169,83
-26493942_7928689;Развлечения;2318,93;46,38
-26493942_7928740;Развлечения;1772,93;35,46
-26493942_7928781;Развлечения;1404,07;168,49
-26493942_7928841;Развлечения;1291,2;154,94
-26493942_7928934;Развлечения;1016,73;122,01
-26493942_7928992;Развлечения;1261;151,32
-26493942_7929026;Развлечения;10405,8;1248,7
-26493942_7929039;Развлечения;1321,07;92,47
-26493942_7929105;Развлечения;1013;20,26
-26493942_7929177;Развлечения;734,53;14,69
-26493942_7929198;Развлечения;1355,6;162,67
-26493942_7929220;Развлечения;1699,8;203,98
-26493942_7929249;Развлечения;822,07;16,44
-26493942_7929271;Развлечения;3652;438,24
-26493942_7929273;Развлечения;1574,13;31,48
-26493942_7929286;Развлечения;1325;26,5
-26493942_7929346;Развлечения;1048,13;20,96
-26493942_7929380;Развлечения;934,8;46,74
-26493942_7929412;Развлечения;1124,07;134,89
-26493942_7929434;Развлечения;1105;132,6
-26493942_7929457;Развлечения;798,27;15,97
-26493942_7929485;Развлечения;674,53;13,49
-26493942_7929502;Развлечения;944,47;113,34
-26493942_7929516;Развлечения;1009,73;121,17
-26493942_7929527;Развлечения;1083,2;129,98
-26493942_7929544;Развлечения;1453,67;174,44
-26493942_7929550;Развлечения;1120,27;22,41
-26493942_7929583;Развлечения;1773,53;88,68
-26493942_7929614;Развлечения;988,2;49,41
-26493942_7929633;Развлечения;1317,33;26,35
-26493942_7929655;Развлечения;1345,4;26,91
-26493942_7929715;Развлечения;1310,6;26,21
-26493942_7929772;Развлечения;1290,6;64,53
-26493942_7929836;Развлечения;1402,07;28,04
-26493942_7929912;Развлечения;1155,93;23,12
-26493942_7929960;Развлечения;1493,2;29,86
-26493942_7930019;Развлечения;8337,53;1000,5
-26493942_7930102;Развлечения;686,87;34,34
-26493942_7930170;Развлечения;1615,73;193,89
-26493942_7930198;Развлечения;1174,87;140,98
-26493942_7930262;Развлечения;3652,67;73,05
-26493942_7930368;Развлечения;1755,33;210,64
-26493942_7930442;Развлечения;1953,87;39,08
-26493942_7930598;Развлечения;1108;132,96
-26493942_7930657;Развлечения;1339,87;26,8
-26493942_7930696;Развлечения;1171,47;23,43
-26493942_7930719;Развлечения;842,93;42,15
-26493942_7930760;Развлечения;953,07;47,65
-26493942_7930784;Развлечения;585,2;29,26
-26493942_7930786;Развлечения;660,07;33
-26493942_7930818;Развлечения;1300,8;26,02
-26493942_7930851;Развлечения;1119,27;22,39
-26493942_7930854;Развлечения;871,47;17,43
-26493942_7930889;Развлечения;637,47;12,75
-26493942_7930891;Развлечения;1109,93;22,2
-26493942_7930924;Развлечения;863,47;17,27
-26493942_7930994;Развлечения;763,4;38,17
-26493942_7931064;Развлечения;1970,73;236,49
-26493942_7931070;Развлечения;1145;57,25
-26493942_7931202;Развлечения;947;18,94
-26493942_7931248;Развлечения;1133,73;22,67
-26493942_7931318;Развлечения;1066,4;21,33
-26493942_7931359;Развлечения;1153,8;23,08
-26493942_7931402;Развлечения;1038,27;124,59
-26493942_7931444;Развлечения;1690,2;202,82
-26493942_7931502;Развлечения;947,4;47,37
-26493942_7931548;Развлечения;1067,67;128,12
-26493942_7931587;Развлечения;818,6;98,23
-26493942_7931603;Развлечения;640,33;32,02
-26493942_7931634;Развлечения;1435,73;28,71
-26493942_7931669;Развлечения;1102,73;132,33
-26493942_7931675;Развлечения;22234,33;444,69
-26493942_7931689;Развлечения;2419,53;290,34
-26493942_7931699;Развлечения;1288,13;25,76
-26493942_7931728;Развлечения;844,87;16,9
-26493942_7931784;Развлечения;1236,93;24,74
-26493942_7931821;Развлечения;904,07;18,08
-26493942_7931837;Развлечения;1257,4;150,89
-26493942_7931858;Развлечения;981,53;49,08
-26493942_7931927;Развлечения;1186,53;142,38
-26493942_7931959;Развлечения;1799,53;89,98
-26493942_7931996;Развлечения;1341;160,92
-26493942_7932032;Развлечения;932,8;18,66
-26493942_7932039;Развлечения;599,27;71,91
-26493942_7932069;Развлечения;1311,8;26,24
-26493942_7932081;Развлечения;2375,2;285,02
-26493942_7932087;Развлечения;1075;53,75
-26493942_7932118;Развлечения;1283,6;89,85
-26493942_7932217;Развлечения;1900,47;133,03
-26493942_7932262;Развлечения;1333,2;159,98
-26493942_7932296;Развлечения;1630,27;32,61
-26493942_7932335;Развлечения;1242,6;24,85
-26493942_7932341;Развлечения;21859,13;2623,1
-26493942_7932395;Развлечения;1586,2;190,34
-26493942_7932457;Развлечения;916,33;109,96
-26493942_7932511;Развлечения;985,87;118,3
-26493942_7932568;Развлечения;1404,53;168,54
